source,reason,duplicate_strategy,date,gender,level,surface,tourney_name,round,api_match_id,api_event_key,winner_api_key,winner_api_name,winner_mapping_status,winner_sackmann_key,winner_sackmann_key_original,loser_api_key,loser_api_name,loser_mapping_status,loser_sackmann_key,loser_sackmann_key_original,sackmann_match_id,winner_sackmann_key,loser_sackmann_key
api_tennis,one_mapped,,2026-05-27,men,itf,hard,M15 Monastir 20,M15 Monastir 20 - 1/16-finals,api_tennis:12131246,12131246,men:api:76980,Yoshka Sborowsky,auto_mapped,men:sackmann:213716,men:sackmann:213716,men:api:82785,Nicolas Robert,unmapped,,,,men:sackmann:213716,
api_tennis,one_mapped,,2026-05-27,men,itf,hard,M15 Monastir 20,M15 Monastir 20 - 1/16-finals,api_tennis:12131249,12131249,men:api:55148,Markus Molder,auto_mapped,men:sackmann:212533,men:sackmann:212533,men:api:102960,L. Soares,unmapped,,,,men:sackmann:212533,
api_tennis,one_mapped,,2026-05-27,men,itf,clay,M15 Tsaghkadzor,M15 Tsaghkadzor - 1/16-finals,api_tennis:12131252,12131252,men:api:682,Lorenzo Bocchi,auto_mapped,men:sackmann:200595,men:sackmann:200595,men:api:83228,A. Aiukhanov,ambiguous,,,,men:sackmann:200595,
api_tennis,one_mapped,,2026-05-27,men,itf,clay,M25 Kursumlijska Banja,M25 Kursumlijska Banja - 1/16-finals,api_tennis:12131278,12131278,men:api:74446,Dmytro Shirokyi,unmapped,,,men:api:55610,Thomas George Benjamin,auto_mapped,men:sackmann:212259,men:sackmann:212259,,,men:sackmann:212259
api_tennis,one_mapped,,2026-05-27,women,itf,clay,W35 Bol 2,W35 Bol 2 - 1/16-finals,api_tennis:12131318,12131318,women:api:37979,Elena Korokozidi,auto_mapped,women:sackmann:222481,women:sackmann:222481,women:api:2578,Tara Wuerth,unmapped,,,,women:sackmann:222481,
api_tennis,one_mapped,,2026-05-27,women,itf,hard,"W35 Wichita, KS","W35 Wichita, KS - 1/16-finals",api_tennis:12131380,12131380,women:api:14205,Qyinlomo Quadre Barakat,ambiguous,,,women:api:96725,Kaya Moe,auto_mapped,women:sackmann:270454,women:sackmann:270454,,,women:sackmann:270454
api_tennis,one_mapped,,2026-05-27,women,itf,hard,"W15 Lakewood, CA","W15 Lakewood, CA - 1/16-finals",api_tennis:12131406,12131406,women:api:1358,Anne-Christine Lutkemeyer,unmapped,,,women:api:81652,Elvira Juravliova,auto_mapped,women:sackmann:214891,women:sackmann:214891,,,women:sackmann:214891
api_tennis,one_mapped,,2026-05-28,men,challenger,clay,Vicenza,Vicenza - 1/8-finals,api_tennis:12131353,12131353,men:api:1338,Pol Martin Tiffon,auto_mapped,men:sackmann:207546,men:sackmann:207546,men:api:32558,Josef Schwaerzler Joel,unmapped,,,,men:sackmann:207546,
api_tennis,one_mapped,,2026-05-28,men,itf,hard,M15 Gimcheon 2,M15 Gimcheon 2 - 1/8-finals,api_tennis:12131427,12131427,men:api:10295,Sanhui Shin,unmapped,,,men:api:2453,Naoki Tajima,auto_mapped,men:sackmann:207248,men:sackmann:207248,,,men:sackmann:207248
api_tennis,one_mapped,,2026-05-28,men,itf,hard,M15 Gimcheon 2,M15 Gimcheon 2 - 1/8-finals,api_tennis:12131430,12131430,men:api:9952,Uisung Park,auto_mapped,men:sackmann:202154,men:sackmann:202154,men:api:38292,Yeong-Seok Jeong,ambiguous,,,,men:sackmann:202154,
api_tennis,one_mapped,,2026-05-28,men,itf,clay,M25 Kursumlijska Banja,M25 Kursumlijska Banja - 1/8-finals,api_tennis:12131445,12131445,men:api:13386,Svyatoslav Gulin,auto_mapped,men:sackmann:210425,men:sackmann:210425,men:api:74446,Dmytro Shirokyi,unmapped,,,,men:sackmann:210425,
api_tennis,one_mapped,,2026-05-28,women,itf,hard,W15 Kayseri 2,W15 Kayseri 2 - 1/8-finals,api_tennis:12131566,12131566,women:api:39124,Asylzhan Arystanbekova,auto_mapped,women:sackmann:237465,women:sackmann:237465,women:api:20381,Kateryna Diatlova,unmapped,,,,women:sackmann:237465,
api_tennis,one_mapped,,2026-05-28,men,itf,clay,M15 Brcko,M15 Brcko - 1/8-finals,api_tennis:12131615,12131615,men:api:700,Amaury Raynel,auto_mapped,men:sackmann:209985,men:sackmann:209985,men:api:40212,Daniel Salazar,unmapped,,,,men:sackmann:209985,
api_tennis,one_mapped,,2026-05-28,men,itf,hard,M15 Monastir 20,M15 Monastir 20 - 1/8-finals,api_tennis:12131644,12131644,men:api:804,Toufik Sahtali,auto_mapped,men:sackmann:200086,men:sackmann:200086,men:api:8655,Nazim Makhlouf,unmapped,,,,men:sackmann:200086,
api_tennis,one_mapped,,2026-05-28,men,itf,clay,M25 Bol 2,M25 Bol 2 - 1/8-finals,api_tennis:12131660,12131660,men:api:4061,Andrey Chepelev,auto_mapped,men:sackmann:200184,men:sackmann:200184,men:api:14638,Nikita Mashtakov,unmapped,,,,men:sackmann:200184,
api_tennis,one_mapped,,2026-05-28,women,itf,clay,W15 Tsaghkadzor 2,W15 Tsaghkadzor 2 - 1/8-finals,api_tennis:12131673,12131673,women:api:52840,Anna Sedysheva,auto_mapped,women:sackmann:264073,women:sackmann:264073,women:api:38938,Maria Mikhaylova,unmapped,,,,women:sackmann:264073,
api_tennis,none_mapped,,2026-05-28,men,grand_slam,clay,French Open,Boys French Open - Semi-finals,api_tennis:12131711,12131711,men:api:85065,Isik Kosaner Kaan,unmapped,,,men:api:102985,X. Massotte,unmapped,,,,,
api_tennis,one_mapped,,2026-05-28,men,grand_slam,clay,French Open,Boys French Open - Semi-finals,api_tennis:12131712,12131712,men:api:88816,Jan Sadzik,auto_mapped,men:sackmann:214087,men:sackmann:214087,men:api:8579,M. Cho,unmapped,,,,men:sackmann:214087,
api_tennis,one_mapped,,2026-05-28,men,grand_slam,clay,French Open,Boys French Open - Semi-finals,api_tennis:12131713,12131713,men:api:102705,Ntungamili Raguin,auto_mapped,men:sackmann:214547,men:sackmann:214547,men:api:102986,M. Vukovic,unmapped,,,,men:sackmann:214547,
api_tennis,one_mapped,,2026-05-28,men,grand_slam,clay,French Open,Boys French Open - Semi-finals,api_tennis:12131717,12131717,men:api:92494,F. Roussel,auto_mapped,men:sackmann:214222,men:sackmann:214222,men:api:102987,T. Kawaguchi,unmapped,,,,men:sackmann:214222,
api_tennis,one_mapped,,2026-05-28,men,grand_slam,clay,French Open,Boys French Open - Semi-finals,api_tennis:12131718,12131718,men:api:76358,L. Yunez,auto_mapped,men:sackmann:214303,men:sackmann:214303,men:api:53732,A. Blus,unmapped,,,,men:sackmann:214303,
api_tennis,none_mapped,,2026-05-28,men,grand_slam,clay,French Open,Boys French Open - Semi-finals,api_tennis:12131720,12131720,men:api:101032,S. Azam,unmapped,,,men:api:102989,E. Giurescu,unmapped,,,,,
api_tennis,none_mapped,,2026-05-28,men,grand_slam,clay,French Open,Boys French Open - Semi-finals,api_tennis:12131721,12131721,men:api:102991,C. Thies,unmapped,,,men:api:102990,A. Dubreuil,unmapped,,,,,
api_tennis,one_mapped,,2026-05-28,men,grand_slam,clay,French Open,Boys French Open - Semi-finals,api_tennis:12131725,12131725,men:api:95164,O. Majdandzic,unmapped,,,men:api:80824,Eudald Gonzalez,auto_mapped,men:sackmann:214337,men:sackmann:214337,,,men:sackmann:214337
api_tennis,one_mapped,,2026-05-28,men,grand_slam,clay,French Open,Boys French Open - Semi-finals,api_tennis:12131726,12131726,men:api:102992,N. Raghuram,unmapped,,,men:api:78441,Kunanan Pantaratorn,auto_mapped,men:sackmann:213979,men:sackmann:213979,,,men:sackmann:213979
api_tennis,one_mapped,,2026-05-28,women,grand_slam,clay,French Open,Girls French Open - Semi-finals,api_tennis:12131733,12131733,women:api:102993,E. Dotsenko,unmapped,,,women:api:74806,Zhang-Qian Wei,auto_mapped,women:sackmann:268781,women:sackmann:268781,,,women:sackmann:268781
api_tennis,none_mapped,,2026-05-28,women,grand_slam,clay,French Open,Girls French Open - Semi-finals,api_tennis:12131735,12131735,women:api:102994,M. V. Pop,unmapped,,,women:api:89210,R. Yoshida,ambiguous,,,,,
api_tennis,one_mapped,,2026-05-28,women,grand_slam,clay,French Open,Girls French Open - Semi-finals,api_tennis:12131738,12131738,women:api:71661,K. Zajickova,unmapped,,,women:api:96867,A. Brunet-Brady,auto_mapped,women:sackmann:270452,women:sackmann:270452,,,women:sackmann:270452
api_tennis,one_mapped,,2026-05-28,women,itf,hard,W15 Monastir 15,W15 Monastir 15 - 1/8-finals,api_tennis:12131762,12131762,women:api:38007,Maria Oliver Sanchez,auto_mapped,women:sackmann:220563,women:sackmann:220563,women:api:102570,G. Mais,unmapped,,,,women:sackmann:220563,
api_tennis,one_mapped,,2026-05-28,women,itf,hard,"W15 Lakewood, CA","W15 Lakewood, CA - 1/8-finals",api_tennis:12131776,12131776,women:api:1358,Anne-Christine Lutkemeyer,unmapped,,,women:api:84317,Kenzie Nguyen,auto_mapped,women:sackmann:264138,women:sackmann:264138,,,women:sackmann:264138
api_tennis,one_mapped,,2026-05-29,men,qualifying,clay,Vicenza,Vicenza - Quarter-finals,api_tennis:12131516,12131516,men:api:2672,Stefano Travaglia,auto_mapped,men:sackmann:105882,men:sackmann:105882,men:api:55858,Diego Dedura,unmapped,,,,men:sackmann:105882,
api_tennis,one_mapped,,2026-05-29,men,itf,hard,M15 Kayseri 2,M15 Kayseri 2 - 1/8-finals,api_tennis:12131627,12131627,men:api:38167,Patrick Schoen,auto_mapped,men:sackmann:211566,men:sackmann:211566,men:api:58219,Efe Tufekci Cagan,ambiguous,,,,men:sackmann:211566,
api_tennis,one_mapped,,2026-05-29,women,itf,hard,"W35 Wichita, KS","W35 Wichita, KS - 1/8-finals",api_tennis:12131751,12131751,women:api:13919,Sahaja Yamalapalli,auto_mapped,women:sackmann:246481,women:sackmann:246481,women:api:14205,Qyinlomo Quadre Barakat,ambiguous,,,,women:sackmann:246481,
api_tennis,one_mapped,,2026-05-29,men,qualifying,hard,M15 Gimcheon 2,M15 Gimcheon 2 - Quarter-finals,api_tennis:12131816,12131816,men:api:10295,Sanhui Shin,unmapped,,,men:api:32066,Yeonsu Jeong,auto_mapped,men:sackmann:212232,men:sackmann:212232,,,men:sackmann:212232
api_tennis,one_mapped,,2026-05-29,men,grand_slam,clay,French Open,Boys French Open - Final,api_tennis:12131854,12131854,men:api:85065,Isik Kosaner Kaan,unmapped,,,men:api:88816,Jan Sadzik,auto_mapped,men:sackmann:214087,men:sackmann:214087,,,men:sackmann:214087
api_tennis,one_mapped,,2026-05-29,men,grand_slam,clay,French Open,Boys French Open - Final,api_tennis:12131880,12131880,men:api:101032,S. Azam,unmapped,,,men:api:76358,L. Yunez,auto_mapped,men:sackmann:214303,men:sackmann:214303,,,men:sackmann:214303
api_tennis,one_mapped,,2026-05-29,women,grand_slam,clay,French Open,Girls French Open - Final,api_tennis:12131883,12131883,women:api:54661,Shiyu Ye,auto_mapped,women:sackmann:264085,women:sackmann:264085,women:api:102994,M. V. Pop,unmapped,,,,women:sackmann:264085,
api_tennis,one_mapped,,2026-05-29,women,grand_slam,clay,French Open,Girls French Open - Final,api_tennis:12131885,12131885,women:api:102993,E. Dotsenko,unmapped,,,women:api:3663,D. Britton,auto_mapped,women:sackmann:270485,women:sackmann:270485,,,women:sackmann:270485
api_tennis,one_mapped,,2026-05-29,men,grand_slam,clay,French Open,Boys French Open - Final,api_tennis:12131985,12131985,men:api:95164,O. Majdandzic,unmapped,,,men:api:75886,O. Ogunsakin,auto_mapped,men:sackmann:213595,men:sackmann:213595,,,men:sackmann:213595
api_tennis,none_mapped,,2026-05-29,men,grand_slam,clay,French Open,Boys French Open - Final,api_tennis:12131986,12131986,men:api:102991,C. Thies,unmapped,,,men:api:102992,N. Raghuram,unmapped,,,,,
api_tennis,one_mapped,,2026-05-29,women,grand_slam,clay,French Open,Girls French Open - Final,api_tennis:12131987,12131987,women:api:71661,K. Zajickova,unmapped,,,women:api:94454,E. V. Eigelsbach,auto_mapped,women:sackmann:270401,women:sackmann:270401,,,women:sackmann:270401
api_tennis,one_mapped,,2026-05-29,women,qualifying,hard,"W15 Lakewood, CA","W15 Lakewood, CA - Quarter-finals",api_tennis:12132006,12132006,women:api:1358,Anne-Christine Lutkemeyer,unmapped,,,women:api:50654,Dasha Plekhanova,auto_mapped,women:sackmann:223203,women:sackmann:223203,,,women:sackmann:223203
api_tennis,one_mapped,,2026-05-30,men,itf,hard,M15 Gimcheon 2,M15 Gimcheon 2 - Semi-finals,api_tennis:12132022,12132022,men:api:10296,Ju Kim Dong,auto_mapped,men:sackmann:207456,men:sackmann:207456,men:api:10295,Sanhui Shin,unmapped,,,,men:sackmann:207456,
api_tennis,one_mapped,,2026-05-30,women,challenger,grass,Birmingham,Birmingham - Semi-finals,api_tennis:12132108,12132108,women:api:12716,Mananchaya Sawangkaew,auto_mapped,women:sackmann:216566,women:sackmann:216566,women:api:462,Lily Miyazaki Yuriko,unmapped,,,,women:sackmann:216566,
api_tennis,one_mapped,,2026-05-30,women,itf,hard,"W15 Lakewood, CA","W15 Lakewood, CA - Semi-finals",api_tennis:12132129,12132129,women:api:1358,Anne-Christine Lutkemeyer,unmapped,,,women:api:2225,Aoran Wang,auto_mapped,women:sackmann:270480,women:sackmann:270480,,,women:sackmann:270480
api_tennis,one_mapped,,2026-05-31,men,grand_slam,clay,French Open,Boys French Open - 1/32-finals,api_tennis:12132175,12132175,men:api:95164,O. Majdandzic,unmapped,,,men:api:89241,Tanishk Konduri,auto_mapped,men:sackmann:214433,men:sackmann:214433,,,men:sackmann:214433
api_tennis,one_mapped,,2026-05-31,men,grand_slam,clay,French Open,Boys French Open - 1/32-finals,api_tennis:12132182,12132182,men:api:78985,Jamie Mackenzie,auto_mapped,men:sackmann:214018,men:sackmann:214018,men:api:101032,S. Azam,unmapped,,,,men:sackmann:214018,
api_tennis,one_mapped,,2026-05-31,men,grand_slam,clay,French Open,Boys French Open - 1/32-finals,api_tennis:12132183,12132183,men:api:68659,Theodor Alexandrescou Yannick,unmapped,,,men:api:66906,D. Zhalgasbay,auto_mapped,men:sackmann:212846,men:sackmann:212846,,,men:sackmann:212846
api_tennis,one_mapped,,2026-05-31,men,grand_slam,clay,French Open,Boys French Open - 1/32-finals,api_tennis:12132193,12132193,men:api:95212,K. Watanabe,unmapped,,,men:api:70745,Rhys Lawlor,auto_mapped,men:sackmann:214213,men:sackmann:214213,,,men:sackmann:214213
api_tennis,none_mapped,,2026-05-31,men,grand_slam,clay,French Open,Boys French Open - 1/32-finals,api_tennis:12132199,12132199,men:api:78983,T. Behrmann,unmapped,,,men:api:83917,B. Geldof,unmapped,,,,,
api_tennis,one_mapped,,2026-05-31,men,grand_slam,clay,French Open,Boys French Open - 1/32-finals,api_tennis:12132201,12132201,men:api:63406,K. S. Chen,ambiguous,,,men:api:87145,M. V. Chelemen,auto_mapped,men:sackmann:214027,men:sackmann:214027,,,men:sackmann:214027
api_tennis,one_mapped,,2026-05-31,women,grand_slam,clay,French Open,Girls French Open - 1/32-finals,api_tennis:12132207,12132207,women:api:78734,Nehira Sanon,auto_mapped,women:sackmann:270047,women:sackmann:270047,women:api:30904,T. Hermanova,unmapped,,,,women:sackmann:270047,
api_tennis,one_mapped,,2026-05-31,women,grand_slam,clay,French Open,Girls French Open - 1/32-finals,api_tennis:12132212,12132212,women:api:95213,S. Bielinska,auto_mapped,women:sackmann:270467,women:sackmann:270467,women:api:103004,E. Gomes,unmapped,,,,women:sackmann:270467,
api_tennis,one_mapped,,2026-05-31,women,grand_slam,clay,French Open,Girls French Open - 1/32-finals,api_tennis:12132232,12132232,women:api:2270,Akilah James,ambiguous,,,women:api:83921,C. Cedillo- Vayson de Pradenne,auto_mapped,women:sackmann:266808,women:sackmann:266808,,,women:sackmann:266808
api_tennis,one_mapped,,2026-05-31,women,grand_slam,clay,French Open,Girls French Open - 1/32-finals,api_tennis:12132236,12132236,women:api:102993,E. Dotsenko,unmapped,,,women:api:63490,Ksenia Efremova,auto_mapped,women:sackmann:266469,women:sackmann:266469,,,women:sackmann:266469
api_tennis,one_mapped,,2026-05-31,women,grand_slam,clay,French Open,Girls French Open - 1/32-finals,api_tennis:12132237,12132237,women:api:57899,Anastasija Cvetkovic,auto_mapped,women:sackmann:264167,women:sackmann:264167,women:api:95215,A. Malova,unmapped,,,,women:sackmann:264167,
api_tennis,one_mapped,,2026-05-31,men,challenger,grass,Birmingham,Birmingham - Semi-finals,api_tennis:12132261,12132261,men:api:1882,James McCabe,auto_mapped,men:sackmann:210317,men:sackmann:210317,men:api:103005,B. Moxon,unmapped,,,,men:sackmann:210317,
api_tennis,one_mapped,,2026-05-31,men,challenger,clay,Perugia,Perugia - Semi-finals,api_tennis:12132283,12132283,men:api:586,Jelle Sels,auto_mapped,men:sackmann:125847,men:sackmann:125847,men:api:84405,E. Betti,unmapped,,,,men:sackmann:125847,
api_tennis,one_mapped,,2026-05-31,men,challenger,clay,Perugia,Perugia - Semi-finals,api_tennis:12132286,12132286,men:api:2019,David Jorda Sanchis,auto_mapped,men:sackmann:122554,men:sackmann:122554,men:api:28671,D. Fornaci,unmapped,,,,men:sackmann:122554,
api_tennis,one_mapped,,2026-05-31,men,challenger,clay,Perugia,Perugia - Semi-finals,api_tennis:12132292,12132292,men:api:10022,Lucio Ratti,auto_mapped,men:sackmann:211636,men:sackmann:211636,men:api:103006,N. Bartolucci,unmapped,,,,men:sackmann:211636,
api_tennis,one_mapped,,2026-05-31,men,challenger,clay,Prostejov,Prostejov - Semi-finals,api_tennis:12132297,12132297,men:api:2481,Alafia Ayeni,unmapped,,,men:api:2516,Jakub Nicod,auto_mapped,men:sackmann:210556,men:sackmann:210556,,,men:sackmann:210556
api_tennis,one_mapped,,2026-05-31,men,challenger,clay,Prostejov,Prostejov - Semi-finals,api_tennis:12132299,12132299,men:api:558,Daniel Dutra Da Silva,auto_mapped,men:sackmann:105180,men:sackmann:105180,men:api:102651,M. Bekeni,unmapped,,,,men:sackmann:105180,
api_tennis,one_mapped,,2026-05-31,men,challenger,clay,Heilbronn,Heilbronn - Semi-finals,api_tennis:12132399,12132399,men:api:9219,Abedallah Shelbayh,auto_mapped,men:sackmann:209406,men:sackmann:209406,men:api:103050,K. Akkocaoglu,unmapped,,,,men:sackmann:209406,
api_tennis,one_mapped,,2026-05-31,women,itf,hard,"W15 Lakewood, CA","W15 Lakewood, CA - Final",api_tennis:12132408,12132408,women:api:37904,Tatum Evans,auto_mapped,women:sackmann:249679,women:sackmann:249679,women:api:1358,Anne-Christine Lutkemeyer,unmapped,,,,women:sackmann:249679,
api_tennis,none_mapped,,2026-06-01,men,grand_slam,clay,French Open,Boys French Open - 1/32-finals,api_tennis:12132187,12132187,men:api:90024,F. L. Storck,unmapped,,,men:api:83915,P. Pradat,unmapped,,,,,
api_tennis,one_mapped,,2026-06-01,men,grand_slam,clay,French Open,Boys French Open - 1/32-finals,api_tennis:12132190,12132190,men:api:84807,Rihards Neimanis,auto_mapped,men:sackmann:213196,men:sackmann:213196,men:api:102991,C. Thies,unmapped,,,,men:sackmann:213196,
api_tennis,one_mapped,,2026-06-01,men,grand_slam,clay,French Open,Boys French Open - 1/32-finals,api_tennis:12132191,12132191,men:api:67442,Augusto Miguel Luis,unmapped,,,men:api:74279,Hyu Kawanishi,auto_mapped,men:sackmann:213213,men:sackmann:213213,,,men:sackmann:213213
api_tennis,one_mapped,,2026-06-01,men,grand_slam,clay,French Open,Boys French Open - 1/32-finals,api_tennis:12132194,12132194,men:api:85065,Isik Kosaner Kaan,unmapped,,,men:api:68730,Mickael Kaouk,auto_mapped,men:sackmann:213174,men:sackmann:213174,,,men:sackmann:213174
api_tennis,one_mapped,,2026-06-01,women,grand_slam,clay,French Open,Girls French Open - 1/32-finals,api_tennis:12132217,12132217,women:api:82564,Xinran Sun,auto_mapped,women:sackmann:270082,women:sackmann:270082,women:api:71661,K. Zajickova,unmapped,,,,women:sackmann:270082,
api_tennis,one_mapped,,2026-06-01,men,challenger,clay,Heilbronn,Heilbronn - 1/16-finals,api_tennis:12132418,12132418,men:api:28615,Matej Dodig,auto_mapped,men:sackmann:212063,men:sackmann:212063,men:api:32558,Josef Schwaerzler Joel,unmapped,,,,men:sackmann:212063,
api_tennis,one_mapped,,2026-06-01,men,challenger,clay,Prostejov,Prostejov - Final,api_tennis:12132449,12132449,men:api:24283,Alberto Caniato Carlo,auto_mapped,men:sackmann:212241,men:sackmann:212241,men:api:2481,Alafia Ayeni,unmapped,,,,men:sackmann:212241,
api_tennis,one_mapped,,2026-06-01,men,grand_slam,clay,French Open,Boys French Open - 1/16-finals,api_tennis:12132456,12132456,men:api:86725,Michael Antonius,auto_mapped,men:sackmann:214004,men:sackmann:214004,men:api:95212,K. Watanabe,unmapped,,,,men:sackmann:214004,
api_tennis,one_mapped,,2026-06-01,women,grand_slam,clay,French Open,Girls French Open - 1/16-finals,api_tennis:12132459,12132459,women:api:95214,Eum Lee Ha,auto_mapped,women:sackmann:270449,women:sackmann:270449,women:api:2270,Akilah James,ambiguous,,,,women:sackmann:270449,
api_tennis,one_mapped,,2026-06-01,men,grand_slam,clay,French Open,Boys French Open - 1/16-finals,api_tennis:12132505,12132505,men:api:64476,Arnav Paparkar,auto_mapped,men:sackmann:213980,men:sackmann:213980,men:api:63406,K. S. Chen,ambiguous,,,,men:sackmann:213980,
api_tennis,one_mapped,,2026-06-01,men,grand_slam,clay,French Open,Boys French Open - 1/16-finals,api_tennis:12132508,12132508,men:api:68659,Theodor Alexandrescou Yannick,unmapped,,,men:api:100794,Nikita Belozertsev,manual_mapped,men:sackmann:212756,men:sackmann:212756,,,men:sackmann:212756
